%Frame Number	x (image)	y (image)	x (world)	y (world)	Area	Orientation	Compactness	TimeStamp (ms)
1134	479.494	325.808	0	0	2228	0.852357	0.787476	1519743985962
1135	485.72	321.236	0	0	2225	0.877875	0.776731	1519743986007
1136	491.774	316.778	0	0	2233.5	0.85902	0.774905	1519743986053
1137	494.565	314.71	0	0	2219.5	0.863605	0.783636	1519743986099
1138	498.15	312.249	0	0	2210	0.882179	0.795028	1519743986145
1139	504.87	307.297	0	0	2215.5	0.893971	0.76866	1519743986190
1140	507.611	305.039	0	0	2207.5	0.898787	0.789173	1519743986236
1141	510.272	303.037	0	0	2212.5	0.876065	0.797999	1519743986282
1142	516.212	298.602	0	0	2224	0.895116	0.790125	1519743986327
1143	519.409	296.488	0	0	2221.5	0.903856	0.784342	1519743986372
1144	522.913	294.108	0	0	2229	0.898854	0.771375	1519743986418
1145	529.31	289.563	0	0	2231	0.911885	0.792612	1519743986464
1146	532.531	287.204	0	0	2235	0.934025	0.787082	1519743986508
1147	539.422	282.705	0	0	2239	0.949424	0.802511	1519743986554
1148	542.737	280.788	0	0	2242.5	0.939564	0.784847	1519743986598
1149	545.651	279.185	0	0	2245.5	0.903913	0.779068	1519743986645
1150	548.381	277.618	0	0	2235	0.906462	0.787082	1519743986690
1151	554.12	273.737	0	0	2230.5	0.899813	0.790393	1519743986736
1152	556.966	271.875	0	0	2238	0.912543	0.788139	1519743986781
1153	563.31	267.765	0	0	2242	0.884156	0.766419	1519743986827
1154	566.635	265.809	0	0	2238.5	0.871289	0.793228	1519743986874
1155	572.825	261.869	0	0	2226.5	0.95863	0.795966	1519743986919
1156	575.592	260.146	0	0	2234.5	1.00158	0.791811	1519743986972
1157	578.057	258.73	0	0	2229.5	0.95448	0.790039	1519743987017
1158	582.704	255.618	0	0	2232	0.886191	0.79587	1519743987063
1159	585.24	253.832	0	0	2226.5	0.875981	0.795966	1519743987109
1160	587.725	252.08	0	0	2222	0.84727	0.782504	1519743987153
1161	593.622	248.167	0	0	2201.5	0.872143	0.789918	1519743987198
1162	596.392	246.399	0	0	2192.5	0.906424	0.783811	1519743987244
1163	598.835	244.622	0	0	2193	0.918242	0.7989	1519743987289
1164	602.925	241.261	0	0	2181	0.854599	0.7916	1519743987334
1165	604.303	240.193	0	0	2207	0.841585	0.786956	1519743987380
1166	605.202	239.39	0	0	2212.5	0.800925	0.790961	1519743987428
1167	606.46	238.279	0	0	2236	0.638335	0.771018	1519743987474
1168	608.065	236.51	0	0	2220.5	0.53928	0.793821	1519743987520
1169	611.07	232.626	0	0	2203.5	0.510873	0.78368	1519743987566
1170	611.746	231.197	0	0	2191.5	0.406755	0.776574	1519743987611
1171	612.398	229.753	0	0	2178.5	0.389229	0.788634	1519743987656
1172	613.863	224.864	0	0	2132	0.483204	0.790726	1519743987701
1173	614.335	222.668	0	0	2096.5	0.331286	0.782534	1519743987745
1174	614.834	219.177	0	0	2078	0.413048	0.790706	1519743987791
1175	615.178	213.124	0	0	2070	2.33208	0.77469	1519743987836
1176	615.042	209.704	0	0	2055.5	-0.687695	0.784238	1519743987881
1177	613.552	199.788	0	0	2236.5	-0.76913	0.786773	1519743987927
1178	612.489	194.954	0	0	2267.5	-0.570814	0.810623	1519743987979
1179	610.838	190.403	0	0	2285.5	-0.541931	0.795814	1519743988025
1180	606.743	181.493	0	0	2258	-0.652202	0.781411	1519743988071
1181	604.008	176.959	0	0	2284.5	-0.543189	0.762989	1519743988116
1182	601.575	173.12	0	0	2267	-0.772896	0.791393	1519743988162
1183	595.685	165.557	0	0	2257.5	-0.750928	0.810011	1519743988208
1184	592.333	161.522	0	0	2267	-0.681772	0.768309	1519743988254
1185	586.431	154.466	0	0	2242	2.17742	0.779842	1519743988298
1186	583.659	151.542	0	0	2255.5	2.24011	0.806333	1519743988345
1187	580.915	148.77	0	0	2260	-0.75982	0.759387	1519743988390
1188	575.552	142.967	0	0	2251	2.17989	0.778989	1519743988436
1189	572.922	139.923	0	0	2241.5	2.04838	0.777681	1519743988482
1190	569.971	137.061	0	0	2246	2.05939	0.774466	1519743988527
1191	564.44	131.816	0	0	2246.5	2.13613	0.750297	1519743988573
1192	561.863	129.202	0	0	2250	2.08251	0.785459	1519743988619
1193	559.166	126.408	0	0	2242.5	2.14543	0.787698	1519743988666
1194	553.764	120.376	0	0	2253.5	2.2606	0.765663	1519743988712
1195	551.319	117.529	0	0	2237.5	2.20977	0.76682	1519743988758
1196	546.351	112.821	0	0	2258.5	2.17588	0.824915	1519743988804
1197	543.821	110.393	0	0	2256.5	2.27507	0.73833	1519743988849
1198	541.374	107.943	0	0	2267	2.23216	0.761739	1519743988895
1199	535.958	102.535	0	0	2273.5	2.11184	0.772458	1519743988949
1200	533.319	100.005	0	0	2272	2.07055	0.800112	1519743988996
1201	530.916	97.6049	0	0	2268.5	2.15757	0.81098	1519743989043
1202	525.951	93.3318	0	0	2260	2.16515	0.765937	1519743989089
1203	523.339	91.0454	0	0	2276.5	1.99662	0.83149	1519743989135
1204	517.75	85.9529	0	0	2276	2.04445	0.829136	1519743989181
1205	514.867	83.4724	0	0	2273.5	2.2536	0.795697	1519743989229
1206	510.376	79.1784	0	0	2265.5	2.11346	0.820128	1519743989275
1207	508.124	77.1245	0	0	2250.5	2.02288	0.774048	1519743989321
1208	505.515	74.9892	0	0	2267.5	2.10413	0.79648	1519743989367
1209	500.93	71.2653	0	0	2270	1.97597	0.795316	1519743989412
1210	498.225	68.873	0	0	2269.5	1.98844	0.787395	1519743989457
1211	495.405	66.6581	0	0	2256	2.00272	0.829233	1519743989503
1212	490.344	62.3212	0	0	2262.5	1.8642	0.784967	1519743989549
1213	488.311	60.7731	0	0	2259.5	1.96842	0.807763	1519743989594
1214	483.365	57.4958	0	0	2255	1.87629	0.770863	1519743989640
1215	480.58	55.5939	0	0	2246	1.95782	0.815191	1519743989686
1216	477.981	53.7936	0	0	2246.5	1.83174	0.806064	1519743989732
1217	475.733	52.3143	0	0	2241	1.72463	0.772742	1519743989777
1218	470.247	49.5321	0	0	2245.5	1.70903	0.820167	1519743989824
1219	467.833	48.4135	0	0	2236	1.72627	0.761638	1519743989869
1220	462.527	46.0468	0	0	2240	1.61697	0.788843	1519743989915
1221	460.184	45.0027	0	0	2220.5	1.60868	0.790922	1519743989968
1222	454.865	43.3704	0	0	2160.5	1.56826	0.809448	1519743990012
1223	451.207	42.711	0	0	2161.5	1.47117	0.779604	1519743990059
1224	447.662	42.2331	0	0	2149.5	1.50639	0.782206	1519743990105
1225	440.32	41.6442	0	0	2165.5	1.34767	0.793883	1519743990150
1226	436.637	41.592	0	0	2160.5	1.27718	0.782117	1519743990196
1227	433.13	41.8337	0	0	2150.5	1.18143	0.795488	1519743990243
1228	425.504	43.0105	0	0	2161	1.10526	0.804479	1519743990289
1229	422.021	43.7938	0	0	2152.5	1.0097	0.783297	1519743990335
1230	417.793	45.028	0	0	2156.5	0.988624	0.790583	1519743990381
1231	408.845	48.697	0	0	2170	0.866638	0.797622	1519743990426
1232	405.186	50.6522	0	0	2165	0.88294	0.792838	1519743990472
1233	397.051	55.1064	0	0	2169.5	0.826247	0.792408	1519743990517
1234	393.261	57.4295	0	0	2166.5	0.758891	0.781408	1519743990562
1235	389.517	59.9418	0	0	2187.5	0.788622	0.782023	1519743990609
1236	382.557	65.1221	0	0	2197	0.770631	0.764189	1519743990655
1237	379.47	67.6779	0	0	2192.5	0.739457	0.776928	1519743990701
1238	376.103	70.4859	0	0	2206	0.746227	0.772893	1519743990747
1239	369.489	76.1662	0	0	2226	0.703116	0.778246	1519743990792
1240	366.649	78.9163	0	0	2235	0.679449	0.777407	1519743990838
1241	361.523	83.9585	0	0	2211.5	0.663519	0.787716	1519743990884
1242	358.529	87.0093	0	0	2222.5	0.69114	0.784696	1519743990929
1243	355.45	90.0051	0	0	2218	0.659543	0.778265	1519743990983
1244	349.256	95.8859	0	0	2229	0.623317	0.737372	1519743991030
1245	346.983	98.327	0	0	2226	0.678614	0.760949	1519743991076
1246	344.317	100.966	0	0	2236	0.627693	0.774954	1519743991122
1247	339.504	105.978	0	0	2226.5	0.666859	0.760322	1519743991166
1248	336.576	108.855	0	0	2243	0.620229	0.793975	1519743991211
1249	330.914	114.832	0	0	2250	0.611048	0.759837	1519743991257
1250	328.682	117.197	0	0	2247	0.596368	0.728299	1519743991303
1251	323.674	122.905	0	0	2243	0.659556	0.757473	1519743991350
1252	321.033	125.8	0	0	2258.5	0.673731	0.745273	1519743991395
1253	318.211	128.772	0	0	2269	0.628786	0.750604	1519743991441
1254	315.418	131.424	0	0	2265.5	0.655205	0.747583	1519743991486
1255	310.147	136.907	0	0	2270	0.60488	0.750935	1519743991531
1256	307.497	139.559	0	0	2268.5	0.679338	0.733458	1519743991578
1257	301.815	145.249	0	0	2275	0.672397	0.759029	1519743991624
1258	299.444	147.534	0	0	2267	0.699157	0.737349	1519743991671
1259	293.777	152.901	0	0	2293	0.668572	0.752134	1519743991719
1260	290.531	155.881	0	0	2294	0.733104	0.702573	1519743991763
1261	287.811	158.615	0	0	2314	0.666471	0.741166	1519743991808
1262	285.36	160.766	0	0	2308	0.650833	0.74807	1519743991854
1263	280.177	165.875	0	0	2303	0.686323	0.761851	1519743991900
1264	277.162	168.657	0	0	2312.5	0.630097	0.747684	1519743991953
1265	271.524	173.969	0	0	1896.5	0.717811	0.701084	1519743991999
1266	268.779	176.41	0	0	1891.5	0.609774	0.705563	1519743992044
1267	266.326	178.732	0	0	1906.5	0.570686	0.675159	1519743992090
1268	261.07	183.763	0	0	1925	0.742507	0.679958	1519743992135
1269	258.379	186.67	0	0	1917	0.517101	0.674674	1519743992183
1270	251.925	192.462	0	0	1918	0.783133	0.680986	1519743992229
1271	249.014	194.993	0	0	1939.5	0.746571	0.658573	1519743992274
1272	246.573	197.235	0	0	1885.5	0.676599	0.679628	1519743992320
1273	242.162	201.028	0	0	1917	0.778542	0.667795	1519743992365
1274	239.171	203.534	0	0	1888	0.891965	0.693526	1519743992410
1275	236.527	206.23	0	0	1951	0.58563	0.689142	1519743992456
1276	230.381	211.299	0	0	1896.5	0.722144	0.69848	1519743992502
1277	227.813	214.182	0	0	1936	0.657624	0.655729	1519743992548
1278	225.183	217.05	0	0	1942.5	0.668206	0.648372	1519743992594
1279	219.92	221.93	0	0	1911	0.536148	0.634023	1519743992640
1280	216.724	224.703	0	0	1916.5	0.772705	0.678701	1519743992687
1281	211.265	229.491	0	0	1952.5	0.596089	0.613191	1519743992732
1282	208.641	231.918	0	0	1910.5	0.823088	0.660049	1519743992777
1283	205.971	234.582	0	0	1926	0.889072	0.657991	1519743992823
1284	199.979	239.948	0	0	1901.5	0.744106	0.687922	1519743992868
1285	196.867	242.478	0	0	1924.5	0.796123	0.667286	1519743992913
1286	194.466	244.983	0	0	1938	0.630679	0.635307	1519743992967
1287	188.562	250.183	0	0	1940	0.761535	0.668538	1519743993013
1288	182.777	255.176	0	0	1934.5	0.869022	0.693679	1519743993062
1289	180.04	257.442	0	0	1928	0.954526	0.645145	1519743993107
1290	177.961	259.701	0	0	1931.5	0.587319	0.678034	1519743993152
1291	174.668	262.581	0	0	1930	0.934169	0.645815	1519743993198
1292	169.362	268.147	0	0	1944	0.91361	0.678215	1519743993245
1293	166.834	270.198	0	0	1876.5	0.884587	0.631727	1519743993291
1294	162.13	275.496	0	0	1937.5	1.04066	0.67768	1519743993336
1295	159.819	277.867	0	0	1928.5	0.952649	0.630628	1519743993382
1296	155.188	283.348	0	0	1938	1.02588	0.654073	1519743993430
1297	153.02	286.64	0	0	2025.5	1.15102	0.664673	1519743993475
1298	150.909	289.13	0	0	2079.5	1.21079	0.656644	1519743993520
1299	148.745	291.992	0	0	2066	0.758838	0.678661	1519743993566
1300	144.677	296.811	0	0	2042	1.27026	0.616143	1519743993611
1301	142.685	299.481	0	0	2031.5	1.18389	0.619461	1519743993656
1302	138.682	304.684	0	0	2010.5	1.31665	0.542331	1519743993702
1303	136.769	307.734	0	0	2055.5	2.24574	0.659986	1519743993748
1304	134.302	310.655	0	0	2104	1.93752	0.647482	1519743993794
1305	131.748	311.455	0	0	2093.5	0.317492	0.588158	1519743993839
1306	128.003	315.109	0	0	1978	0.54811	0.644283	1519743993885
1307	127.435	319.004	0	0	2034	-0.0302373	0.591161	1519743993929
1308	126.07	325.121	0	0	2001.5	-0.522619	0.579568	1519743993984
1309	123.278	326.447	0	0	2325	0.092162	0.749878	1519743994029
1310	121.091	331.465	0	0	2395	-0.441024	0.792286	1519743994074
1311	120.205	334.128	0	0	2376.5	-0.0996171	0.753017	1519743994119
1312	119.375	337.288	0	0	2391	-0.293144	0.790962	1519743994164
1313	118.767	339.96	0	0	2394.5	-0.205373	0.783483	1519743994209
1314	117.46	346.68	0	0	2407.5	-0.284773	0.787737	1519743994255
1315	116.902	350.137	0	0	2389.5	-0.402997	0.795241	1519743994302
1316	116.572	356.639	0	0	2392.5	-0.410694	0.782829	1519743994347
1317	116.767	359.472	0	0	2375.5	-0.529914	0.768053	1519743994393
1318	117.535	365.834	0	0	2393.5	-0.584735	0.789821	1519743994438
1319	118.127	368.995	0	0	2403.5	-0.772084	0.85481	1519743994483
1320	119.186	372.463	0	0	2390	2.35056	0.838617	1519743994530
1321	120.558	376.114	0	0	2388.5	2.23474	0.808642	1519743994577
1322	123.631	382.179	0	0	2377	2.22192	0.809666	1519743994622
1323	125.526	385.157	0	0	2370	2.17198	0.834624	1519743994668
1324	128.747	389.882	0	0	2344.5	2.15725	0.790925	1519743994714
1325	130.391	391.847	0	0	2350	2.15236	0.817408	1519743994760
1326	131.582	393.05	0	0	2357	2.01977	0.763952	1519743994807
1327	135.111	395.754	0	0	2329	1.87597	0.774304	1519743994853
1328	137.642	397.469	0	0	2322.5	1.73743	0.783503	1519743994898
1329	140.491	398.762	0	0	2335	1.6545	0.78181	1519743994950
1330	145.101	400.045	0	0	2294	1.51482	0.797929	1519743994997
1331	148.757	400.268	0	0	2299.5	1.37207	0.794934	1519743995043
1332	157.854	399.437	0	0	2322.5	1.19111	0.802885	1519743995089
1333	162.248	398.194	0	0	2306.5	1.11331	0.798544	1519743995135
1334	166.741	396.675	0	0	2306.5	1.01064	0.787641	1519743995181
1335	177.165	391.983	0	0	2317	0.907194	0.752073	1519743995226
1336	181.587	389.189	0	0	2318.5	0.856876	0.801502	1519743995271
1337	189.944	383.272	0	0	2318.5	0.766063	0.768893	1519743995316
1338	194.024	380.235	0	0	2329.5	0.786349	0.805305	1519743995362
1339	197.728	377.114	0	0	2329.5	0.744998	0.759552	1519743995413
1340	203.821	371.164	0	0	2336.5	0.657396	0.791037	1519743995460
1341	207.288	367.711	0	0	2340	0.628354	0.752098	1519743995508
1342	210.614	364.111	0	0	2340.5	0.663179	0.772332	1519743995559
1343	216.463	357.813	0	0	2339.5	0.634681	0.807557	1519743995608
1344	221.479	352.104	0	0	2345.5	0.605622	0.764769	1519743995657
1345	224.231	348.767	0	0	2333	0.623864	0.762578	1519743995704
1346	230.282	342.254	0	0	2350.5	0.582773	0.791782	1519743995750
1347	232.838	339.196	0	0	2337.5	0.594691	0.755767	1519743995803
1348	235.302	336.143	0	0	2350	0.584487	0.817408	1519743995851
1349	240.639	329.337	0	0	2338.5	0.601008	0.78774	1519743995902
1350	243.175	326.055	0	0	2346	0.650098	0.776076	1519743995956
1351	248.603	319.801	0	0	2339	0.584426	0.802448	1519743996002
1352	251.203	316.473	0	0	2353	0.623533	0.787837	1519743996049
1353	255.506	311.127	0	0	2310.5	0.647484	0.738235	1519743996096
1354	257.8	308.107	0	0	2312.5	0.601214	0.73527	1519743996143
1355	259.951	305.28	0	0	2309.5	0.632353	0.762102	1519743996191
1356	265.169	299.077	0	0	2311	0.609	0.736591	1519743996244
1357	267.484	296.253	0	0	2311	0.650599	0.736591	1519743996297
1358	271.907	290.665	0	0	2301.5	0.639761	0.744128	1519743996358
1359	276.815	284.674	0	0	2301	0.605286	0.737002	1519743996408
1360	281.613	279.234	0	0	2298	0.661707	0.729922	1519743996459
1361	284.282	275.985	0	0	2315	0.660706	0.768525	1519743996511
1362	286.78	272.917	0	0	2305.5	0.663578	0.751727	1519743996559
1363	291.754	266.877	0	0	2308	0.663697	0.763505	1519743996604
1364	294.09	264.008	0	0	2309	0.695219	0.744718	1519743996650
1365	299.643	257.565	0	0	2304	0.617965	0.753099	1519743996697
1366	302.32	254.296	0	0	2295	0.707531	0.743856	1519743996747
1367	307.34	248.535	0	0	2313.5	0.64667	0.748007	1519743996792
1368	309.388	246.06	0	0	2314.5	0.632219	0.704768	1519743996840
1369	311.907	242.88	0	0	2313	0.628109	0.74342	1519743996891
1370	315.853	237.841	0	0	2315.5	0.658921	0.7424	1519743996950
1371	321.005	232.008	0	0	2312	0.644396	0.743099	1519743997004
1372	322.92	229.723	0	0	2314.5	0.66188	0.727307	1519743997050
1373	327.34	224.353	0	0	2306	0.710321	0.756398	1519743997095
1374	329.699	221.519	0	0	2303.5	0.668429	0.748455	1519743997142
1375	334.812	215.927	0	0	2314.5	0.708434	0.724816	1519743997189
1376	337.301	213.185	0	0	2308.5	0.756567	0.731471	1519743997235
1377	339.917	210.392	0	0	2312	0.669303	0.751986	1519743997283
1378	342.371	207.64	0	0	2300.5	0.700848	0.73504	1519743997332
1379	346.669	202.948	0	0	2311.5	0.746239	0.709632	1519743997386
1380	351.616	197.611	0	0	2311	0.658236	0.749042	1519743997436
1381	354.121	194.942	0	0	2315.5	0.708798	0.7424	1519743997456
1382	357.128	191.96	0	0	2304	0.719532	0.73436	1519743997476
1383	360.102	188.986	0	0	2314.5	0.704221	0.748331	1519743997523
1384	362.67	186.385	0	0	2324	0.749664	0.729558	1519743997556
1385	364.904	184.209	0	0	2314	0.753584	0.759022	1519743997588
1386	367.698	181.615	0	0	2316	0.657032	0.741807	1519743997619
1387	370.086	179.197	0	0	2314.5	0.757582	0.739513	1519743997652
1388	372.786	176.564	0	0	2318.5	0.728954	0.734639	1519743997684
1389	375.757	173.848	0	0	2321.5	0.701172	0.727008	1519743997716
1390	378.672	170.953	0	0	2312.5	0.655109	0.72419	1519743997747
1391	381.744	168.019	0	0	2324.5	0.726264	0.745286	1519743997779
1392	384.67	165.238	0	0	2314.5	0.742292	0.754661	1519743997811
1393	387.222	162.689	0	0	2326	0.656959	0.735222	1519743997859
1394	390.139	159.69	0	0	2314	0.654407	0.750015	1519743997891
1395	392.752	157.053	0	0	2322.5	0.669179	0.742069	1519743997923
1396	395.364	154.48	0	0	2334.5	0.613645	0.721582	1519743997955
1397	397.732	152.255	0	0	2331.5	0.649065	0.724137	1519743997987
1398	400.221	149.789	0	0	2315.5	0.697042	0.736224	1519743998019
1399	402.92	147.201	0	0	2322	0.645439	0.711149	1519743998051
1400	405.642	144.294	0	0	2289	0.771235	0.738267	1519743998084
1401	407.912	141.792	0	0	2284	0.719733	0.727985	1519743998116
1402	410.178	139.198	0	0	2287	0.818878	0.731468	1519743998147
1403	412.783	136.538	0	0	2283.5	0.729036	0.73214	1519743998195
1404	415.715	133.615	0	0	2279.5	0.709427	0.730858	1519743998227
1405	418.33	130.909	0	0	2283	0.763421	0.70158	1519743998259
1406	420.932	128.281	0	0	2292	0.750397	0.721988	1519743998291
1407	423.357	125.713	0	0	2277	0.728319	0.738022	1519743998323
1408	425.74	122.984	0	0	2287	0.664037	0.716924	1519743998355
1409	428.185	120.215	0	0	2289.5	0.7717	0.719451	1519743998387
1410	430.587	117.637	0	0	2287	0.685262	0.714472	1519743998419
1411	433.264	114.845	0	0	2284	0.710492	0.725475	1519743998451
1412	435.901	112.103	0	0	2287.5	0.722265	0.727321	1519743998483
1413	438.779	109.107	0	0	2273.5	0.697461	0.714423	1519743998531
1414	441.614	106.18	0	0	2270	0.723725	0.717521	1519743998563
1415	443.958	103.522	0	0	2242.5	0.618619	0.761925	1519743998595
1416	445.971	101.295	0	0	2273	0.730154	0.739301	1519743998627
1417	448.074	98.8837	0	0	2252.5	0.668219	0.743293	1519743998659
1418	450.527	96.2538	0	0	2242.5	0.634306	0.736326	1519743998691
1419	452.999	93.7188	0	0	2243	0.627127	0.760175	1519743998723
1420	455.74	91.1093	0	0	2233	0.648589	0.769983	1519743998755
1421	458.438	88.6453	0	0	2224.5	0.709708	0.765106	1519743998788
1422	461.214	86.1193	0	0	2236.5	0.729156	0.785591	1519743998820
1423	463.84	83.663	0	0	2227.5	0.693371	0.779597	1519743998851
1424	466.214	81.2994	0	0	2233.5	0.736976	0.774905	1519743998899
1425	468.736	78.88	0	0	2240	0.755488	0.772397	1519743998931
1426	470.925	76.8571	0	0	2240.5	0.749929	0.754728	1519743998963
1427	473.385	74.7744	0	0	2233	0.766808	0.776711	1519743998996
1428	475.84	72.584	0	0	2235.5	0.780629	0.768889	1519743999027
1429	478.339	70.2833	0	0	2231.5	0.831565	0.780997	1519743999059
1430	480.921	68.0839	0	0	2226	0.797948	0.781072	1519743999091
1431	483.226	66.2037	0	0	2224	0.867739	0.793017	1519743999123
1432	485.498	64.3244	0	0	2236.5	0.864684	0.782747	1519743999155
1433	487.792	62.4174	0	0	2235	0.869139	0.780222	1519743999187
1434	490.4	60.2976	0	0	2221	0.882402	0.782152	1519743999235
1435	492.972	58.4098	0	0	2228	0.927903	0.787476	1519743999267
1436	495.641	56.3967	0	0	2217.5	0.921854	0.762698	1519743999299
1437	497.894	54.7204	0	0	2224	0.95547	0.793017	1519743999331
1438	500.162	53.3297	0	0	2219.5	0.923302	0.786496	1519743999363
1439	502.956	51.6838	0	0	2210.5	0.943066	0.776458	1519743999395
1440	505.755	50.3241	0	0	2201.5	0.961424	0.782969	1519743999427
1441	508.224	49.1179	0	0	2199	0.961053	0.791071	1519743999459
1442	510.718	47.8775	0	0	2198	0.955569	0.790711	1519743999491
1443	513.192	46.7967	0	0	2187	1.07242	0.786754	1519743999526
1444	515.652	45.7027	0	0	2186.5	1.05584	0.784536	1519743999571
1445	517.919	44.8282	0	0	2188.5	1.11402	0.778345	1519743999603
1446	520.589	43.8529	0	0	2176.5	1.18168	0.797915	1519743999635
1447	523.588	42.9021	0	0	2172.5	1.26984	0.79941	1519743999667
1448	526.603	42.091	0	0	2170.5	1.27617	0.79156	1519743999699
1449	529.852	41.3505	0	0	2169	1.40853	0.793085	1519743999731
1450	533.254	40.8123	0	0	2166	1.57858	0.775168	1519743999763
1451	536.197	40.4583	0	0	2151.5	1.55286	0.78875	1519743999795
1452	539.555	40.1871	0	0	2159.5	1.6377	0.781755	1519743999827
1453	543.398	40.1512	0	0	2153.5	1.65091	0.78536	1519743999859
1454	549.746	40.3977	0	0	2142.5	1.86806	0.792529	1519743999941
1455	552.878	40.6941	0	0	2157.5	1.9128	0.79095	1519743999984
1456	556.197	41.0992	0	0	2140.5	2.01813	0.784718	1519744000004
1457	559.401	41.6593	0	0	2139	2.10211	0.793322	1519744000035
1458	562.702	42.3019	0	0	2139.5	2.12926	0.791419	1519744000067
1459	566.43	43.3723	0	0	2146	2.19981	0.798895	1519744000099
1460	569.985	44.2911	0	0	2188	-0.768237	0.790013	1519744000131
1461	573.411	45.5117	0	0	2185.5	-0.760711	0.798252	1519744000163
1462	576.541	46.8995	0	0	2198.5	2.34482	0.779054	1519744000195
1463	579.033	48.2468	0	0	2186.5	-0.65322	0.784536	1519744000243
1464	581.295	49.4624	0	0	2183.5	-0.662537	0.797522	1519744000275
1465	583.401	50.7357	0	0	2183.5	-0.646901	0.790444	1519744000307
1466	585.653	52.3349	0	0	2181	-0.500935	0.7916	1519744000339
1467	588.039	54.2867	0	0	2178.5	-0.487616	0.778806	1519744000371
1468	589.945	55.8495	0	0	2170.5	-0.418965	0.810155	1519744000404
1469	591.743	57.7442	0	0	2172	-0.297675	0.788333	1519744000437
1470	593.644	60.2546	0	0	2161	-0.246225	0.797271	1519744000467
1471	595.271	62.5343	0	0	2148.5	-0.199307	0.794749	1519744000499
1472	596.539	64.858	0	0	2150	-0.11546	0.807653	1519744000531
1473	597.853	67.9231	0	0	2150.5	-0.0192789	0.798459	1519744000563
1474	599.087	71.2815	0	0	2145.5	0.00938192	0.779557	1519744000611
1475	600.093	74.6701	0	0	2134.5	0.072978	0.792519	1519744000643
1476	601.138	78.92	0	0	2132	0.115783	0.796657	1519744000675
1477	601.744	83.5084	0	0	2143.5	0.159402	0.788739	1519744000707
1478	602.266	87.6951	0	0	2133	0.259405	0.804283	1519744000739
1479	602.229	92.3778	0	0	2136	0.292738	0.808451	1519744000771
1480	601.17	102.282	0	0	2155	0.345642	0.790892	1519744000835
1481	600.456	106.576	0	0	2162.5	0.381254	0.775924	1519744000867
1482	599.813	110.386	0	0	2147.5	0.408281	0.780284	1519744000899
1483	599.007	114.266	0	0	2148	0.437013	0.782506	1519744000947
1484	598.163	117.982	0	0	2153	0.465208	0.787235	1519744000979
1485	597.155	121.413	0	0	2140.5	0.488561	0.781816	1519744001013
1486	595.994	125.073	0	0	2149.5	0.503593	0.798088	1519744001043
1487	594.551	129.316	0	0	2168.5	0.470077	0.787914	1519744001075
1488	593.062	133.666	0	0	2174.5	0.506739	0.787186	1519744001107
1489	591.746	137.642	0	0	2184.5	0.473096	0.790806	1519744001139
1490	590.717	140.988	0	0	2186	0.548225	0.772632	1519744001171
1491	589.632	144.043	0	0	2167.5	0.545294	0.777718	1519744001203
1492	588.351	147.342	0	0	2177.5	0.532159	0.781306	1519744001235
1493	586.828	151.095	0	0	2184	0.561149	0.771925	1519744001282
1494	585.411	154.731	0	0	2188	0.535388	0.770531	1519744001316
1495	584.003	157.905	0	0	2178	0.539444	0.783517	1519744001348
1496	582.446	161.625	0	0	2186.5	0.526567	0.781666	1519744001379
1497	581.045	165.049	0	0	2193	0.583488	0.772292	1519744001411
1498	579.702	168.703	0	0	2192	0.554841	0.765211	1519744001443
1499	578.327	172.213	0	0	2185.5	0.57195	0.784177	1519744001475
1500	576.604	176.198	0	0	2203.5	0.566421	0.780826	1519744001507
1501	575.208	179.529	0	0	2194.5	0.555271	0.761374	1519744001539
1502	573.464	183.392	0	0	2215.5	0.548214	0.76866	1519744001571
1503	571.959	187.155	0	0	2217.5	0.534382	0.74698	1519744001619
1504	570.691	190.553	0	0	2209	0.576997	0.780761	1519744001651
1505	569.353	193.731	0	0	2215	0.56552	0.763776	1519744001683
1506	567.929	197.232	0	0	2213	0.601712	0.750008	1519744001715
1507	566.569	200.295	0	0	2218	0.609735	0.751703	1519744001747
1508	564.974	203.74	0	0	2211	0.591365	0.762397	1519744001779
1509	563.5	206.993	0	0	2223.5	0.561	0.771436	1519744001811
1510	561.887	210.526	0	0	2229.5	0.579619	0.76022	1519744001843
1511	560.421	214.052	0	0	2242	0.557977	0.759837	1519744001875
1512	559.285	217.212	0	0	2234.5	0.582262	0.74629	1519744001907
1513	558.007	220.048	0	0	2241.5	0.593114	0.745985	1519744001955
1514	556.725	223.378	0	0	2237.5	0.61127	0.753717	1519744001987
1515	555.3	226.83	0	0	2231	0.597326	0.746989	1519744002020
1516	553.798	230.163	0	0	2232	0.592844	0.763	1519744002051
1517	552.183	233.761	0	0	2243.5	0.57922	0.758432	1519744002084
1518	550.603	236.962	0	0	2244.5	0.575966	0.756075	1519744002115
1519	549.464	240.02	0	0	2131.5	0.520212	0.755312	1519744002147
1520	548.208	243.299	0	0	2123	0.560934	0.780347	1519744002180
1521	546.959	246.849	0	0	2128.5	0.550503	0.78735	1519744002211
1522	545.379	250.501	0	0	2123.5	0.553631	0.759143	1519744002243
1523	543.903	253.973	0	0	2116	0.551732	0.794881	1519744002275
1524	542.221	257.435	0	0	2139	0.532448	0.769487	1519744002323
1525	540.655	261.443	0	0	2137.5	0.550296	0.773791	1519744002359
1526	539.03	265.124	0	0	2142	0.536993	0.770566	1519744002387
