%Frame Number	x (image)	y (image)	x (world)	y (world)	Area	Orientation	Compactness	TimeStamp (ms)
545	65.6894	127.984	0	0	2876.5	0.328033	0.834549	1523020154483
546	63.6853	126.16	0	0	2883	0.369976	0.813374	1523020154531
547	61.4532	124.05	0	0	2886	0.329897	0.845992	1523020154563
548	59.1719	121.715	0	0	2883	0.370895	0.825179	1523020154595
549	56.8979	119.046	0	0	2894.5	0.313876	0.853307	1523020154627
550	54.977	116.86	0	0	2903.5	0.349017	0.832975	1523020154659
551	52.8298	114.403	0	0	2900.5	0.373766	0.822874	1523020154690
552	50.8411	112.098	0	0	2916.5	0.408479	0.820936	1523020154722
553	48.8792	109.995	0	0	2903.5	0.349174	0.802018	1523020154754
554	47.4048	108.069	0	0	2909	0.402461	0.756111	1523020154787
555	45.8212	106.182	0	0	2924.5	0.421138	0.82052	1523020154819
556	43.7945	103.87	0	0	2902.5	0.356137	0.865462	1523020154852
557	41.5102	100.621	0	0	2911.5	0.362434	0.74944	1523020154899
558	39.567	98.0327	0	0	2896.5	0.344153	0.853897	1523020154932
559	38.0125	95.862	0	0	2917	0.33898	0.816542	1523020154969
560	36.3137	93.1354	0	0	2911	0.388469	0.805922	1523020155000
561	34.9169	91.0414	0	0	2921	0.378691	0.817661	1523020155026
562	33.4378	88.6882	0	0	2936	0.433034	0.806557	1523020155058
612	104.775	33.4056	0	0	2761	1.76555	0.714485	1523020156738
613	107.195	35.76	0	0	2747.5	1.94425	0.684378	1523020156770
614	110.163	38.7074	0	0	2739.5	1.98197	0.782293	1523020156802
615	113.435	42.1802	0	0	2763	1.96257	0.747404	1523020156834
616	116.59	45.5352	0	0	2770	1.79282	0.724499	1523020156867
617	119.752	48.8635	0	0	2787.5	1.30873	0.732989	1523020156899
618	122.244	51.7286	0	0	2764.5	1.64148	0.711601	1523020156930
619	124.943	54.4232	0	0	2776.5	2.25602	0.741294	1523020156962
620	127.8	57.5382	0	0	2764	1.79219	0.728427	1523020156994
621	130.86	60.7565	0	0	2764	1.86606	0.767696	1523020157026
622	133.956	63.8313	0	0	2768	1.90441	0.754548	1523020157074
623	136.618	66.7245	0	0	2775.5	2.1465	0.763183	1523020157106
624	139.331	69.4094	0	0	2782	2.07641	0.752544	1523020157138
625	141.939	72.0489	0	0	2788.5	1.33993	0.699745	1523020157171
626	144.523	74.7819	0	0	2775.5	2.10157	0.766661	1523020157203
627	147.41	77.6919	0	0	2774.5	2.00115	0.746451	1523020157235
628	149.988	80.2591	0	0	2768.5	-0.777298	0.7732	1523020157268
629	152.689	83.1539	0	0	2776	2.10523	0.768547	1523020157299
630	155.253	85.8767	0	0	2766.5	2.00372	0.738624	1523020157331
631	157.498	87.9963	0	0	2763	-0.397312	0.790832	1523020157363
632	159.776	90.5363	0	0	2778.5	0.0650952	0.761561	1523020157395
633	161.862	93.0862	0	0	2791.5	0.779744	0.643726	1523020157442
634	164.166	95.8435	0	0	2779	2.16294	0.726853	1523020157474
635	166.892	99.2756	0	0	2767	1.82702	0.713812	1523020157507
636	169.599	102.335	0	0	2774.5	-0.105903	0.703581	1523020157538
637	172.025	105.401	0	0	2761.5	-0.605632	0.759334	1523020157570
638	174.319	108.203	0	0	2758	-0.131095	0.780645	1523020157602
639	176.731	111.113	0	0	2773.5	0.263619	0.748558	1523020157635
640	178.847	113.688	0	0	2768	1.47464	0.723976	1523020157667
641	181.143	116.412	0	0	2766	1.67004	0.748216	1523020157700
642	183.727	119.417	0	0	2775.5	0.948371	0.701669	1523020157731
643	186.035	122.375	0	0	2772.5	1.56974	0.6936	1523020157762
644	188.684	125.852	0	0	2770	0.136749	0.771852	1523020157811
645	191.077	129.086	0	0	2754.5	0.08411	0.790229	1523020157843
646	193.105	132.11	0	0	2756	0.858219	0.759545	1523020157874
647	195.332	134.968	0	0	2768.5	0.550965	0.750582	1523020157906
648	197.116	137.397	0	0	2751	-0.0262106	0.802651	1523020157938
649	199.092	140.128	0	0	2764	0.465517	0.695103	1523020157970
650	201.036	143.011	0	0	2764.5	0.49719	0.749497	1523020158002
651	203.023	145.964	0	0	2746.5	0.657	0.790525	1523020158034
652	205.501	149.291	0	0	2763.5	0.407547	0.763346	1523020158068
653	207.821	152.665	0	0	2767	0.944801	0.748486	1523020158100
654	209.934	155.517	0	0	2769.5	0.990729	0.779558	1523020158131
655	212.046	158.395	0	0	2762.5	0.717455	0.807895	1523020158178
656	213.856	161.011	0	0	2758.5	0.976116	0.852638	1523020158210
657	215.89	163.726	0	0	2765	1.18466	0.810523	1523020158243
658	217.895	166.363	0	0	2758.5	1.07978	0.797681	1523020158275
659	220.258	169.497	0	0	2767	0.87507	0.76853	1523020158307
660	222.754	172.695	0	0	2808.5	0.755278	0.784372	1523020158339
661	225.292	175.833	0	0	2803	0.73556	0.802281	1523020158371
662	227.403	178.63	0	0	2794	0.729517	0.835083	1523020158403
663	229.316	180.954	0	0	2793	0.662655	0.80578	1523020158435
664	231.202	183.199	0	0	2791.5	0.679286	0.800844	1523020158467
665	233.113	185.366	0	0	2787	0.699668	0.804049	1523020158499
666	235.531	188.163	0	0	2796	0.594818	0.797662	1523020158546
667	238.094	191.055	0	0	2777.5	0.650119	0.812282	1523020158578
668	240.383	193.637	0	0	2782.5	0.720286	0.813744	1523020158610
669	243.164	196.573	0	0	2771.5	0.59525	0.810527	1523020158642
670	245.861	199.442	0	0	2762.5	0.65069	0.807895	1523020158674
671	247.928	201.824	0	0	2751	0.454178	0.815626	1523020158706
672	249.963	203.82	0	0	2760	0.434772	0.824921	1523020158738
673	252.481	206.436	0	0	2761.5	0.939958	0.801184	1523020158770
674	255.729	209.602	0	0	2755	0.857218	0.794817	1523020158802
675	258.474	212.368	0	0	2749	0.241926	0.821633	1523020158834
676	261.091	214.97	0	0	2748	0.152169	0.830804	1523020158866
677	263.585	217.514	0	0	2740	0.582709	0.851863	1523020158916
678	265.718	219.758	0	0	2724.5	-0.408849	0.859091	1523020158951
679	267.645	221.531	0	0	2726	0.265749	0.824152	1523020158978
680	270.015	223.99	0	0	2738	0.0758691	0.844268	1523020159010
681	272.443	226.454	0	0	2736	0.570235	0.820492	1523020159042
682	274.993	229.016	0	0	2736	0.3702	0.85062	1523020159074
683	277.628	231.683	0	0	2727	0.0860372	0.838024	1523020159106
684	280.196	234.322	0	0	2727.5	2.14493	0.860037	1523020159138
685	283.151	237.201	0	0	2727	2.17678	0.872196	1523020159171
686	285.512	239.589	0	0	2704	2.35282	0.897664	1523020159203
687	287.61	241.542	0	0	2708	2.35511	0.861893	1523020159251
688	289.571	243.117	0	0	2709.5	-0.554246	0.864481	1523020159284
689	291.977	245.4	0	0	2717	1.86483	0.854647	1523020159316
690	294.995	248.28	0	0	2722.5	1.61376	0.851378	1523020159347
691	297.937	251.079	0	0	2719.5	1.76134	0.867671	1523020159379
692	300.93	253.711	0	0	2703	1.9336	0.874834	1523020159410
693	303.864	256.325	0	0	2709	1.90583	0.884197	1523020159442
694	306.513	258.592	0	0	2704.5	2.2595	0.903263	1523020159474
695	308.481	260.285	0	0	2702	2.04316	0.881912	1523020159507
696	310.652	262.278	0	0	2706	1.82907	0.893862	1523020159539
697	313.341	264.635	0	0	2697.5	1.98027	0.867884	1523020159571
698	315.988	267.079	0	0	2705.5	1.9453	0.877804	1523020159618
699	318.791	269.393	0	0	2705	2.10372	0.882891	1523020159651
700	321.572	271.788	0	0	2708.5	1.86503	0.889337	1523020159683
701	324.313	273.882	0	0	2704.5	1.8457	0.895594	1523020159716
702	326.516	275.444	0	0	2691.5	2.16138	0.89129	1523020159748
703	328.766	277.073	0	0	2704	1.97149	0.893202	1523020159779
704	331.423	279.025	0	0	2701.5	1.78664	0.894601	1523020159811
705	334.408	281.195	0	0	2707	1.74727	0.891054	1523020159843
706	337.479	283.582	0	0	2699	1.90261	0.888421	1523020159874
707	340.788	285.972	0	0	2706	1.88136	0.883217	1523020159907
708	343.735	288.139	0	0	2703.5	1.84288	0.906133	1523020159939
709	346.683	290.19	0	0	2701	1.77083	0.89984	1523020159986
710	349.118	291.936	0	0	2695.5	1.78955	0.903451	1523020160019
711	351.071	293.319	0	0	2695	1.73149	0.890229	1523020160050
712	353.593	295.105	0	0	2695.5	1.84009	0.903451	1523020160082
713	356.341	297.036	0	0	2704.5	1.66406	0.895594	1523020160116
714	359.504	299.318	0	0	2701.5	1.75528	0.905462	1523020160147
715	363.089	301.868	0	0	2706	1.66965	0.886316	1523020160178
716	366.18	303.757	0	0	2708	1.55823	0.894523	1523020160210
717	368.912	305.392	0	0	2704.5	1.61966	0.891148	1523020160242
718	371.297	306.786	0	0	2701	1.65808	0.892211	1523020160274
719	373.779	308.295	0	0	2694.5	1.64686	0.895436	1523020160306
720	376.745	310.256	0	0	2698	1.58495	0.898841	1523020160354
721	380.16	312.413	0	0	2687	1.44269	0.895176	1523020160386
722	383.358	314.508	0	0	2685.5	1.3823	0.892445	1523020160418
723	386.272	316.396	0	0	2691.5	1.38186	0.902111	1523020160450
724	389.235	318.27	0	0	2696	1.2931	0.898175	1523020160483
725	392.196	320.129	0	0	2696	1.2636	0.898175	1523020160515
726	394.784	321.679	0	0	2696	1.34846	0.890559	1523020160548
727	397.479	323.309	0	0	2696.5	1.30112	0.903786	1523020160579
728	400.311	325.118	0	0	2701	1.3399	0.89984	1523020160611
729	402.727	326.702	0	0	2695	1.37872	0.890229	1523020160643
730	405.673	328.671	0	0	2706.5	1.29321	0.88868	1523020160675
731	408.659	330.623	0	0	2710	1.29167	0.887626	1523020160723
732	411.711	332.495	0	0	2720	1.17062	0.880336	1523020160756
733	414.641	334.311	0	0	2712.5	1.18643	0.89065	1523020160787
734	417.242	335.795	0	0	2718	1.21338	0.887134	1523020160819
735	419.316	337.029	0	0	2704	1.17318	0.90084	1523020160851
736	422.132	338.718	0	0	2707.5	1.17425	0.889009	1523020160883
737	425.131	340.616	0	0	2710	1.23325	0.877099	1523020160916
738	428.615	342.842	0	0	2709.5	1.13241	0.889665	1523020160948
739	431.999	345.122	0	0	2722.5	1.05252	0.893934	1523020160979
740	435.35	347.151	0	0	2725	1.11234	0.874583	1523020161011
741	438.318	348.763	0	0	2736.5	0.95788	0.862875	1523020161043
742	441.059	350.058	0	0	2732.5	0.961919	0.864584	1523020161091
743	443.254	351.342	0	0	2710	1.02583	0.866759	1523020161123
744	444.819	352.107	0	0	2708.5	0.868332	0.878777	1523020161155
745	447.525	353.548	0	0	2714	1.0219	0.875342	1523020161187
746	450.876	355.26	0	0	2710	0.874051	0.874052	1523020161219
747	454.284	356.956	0	0	2716.5	0.932545	0.866714	1523020161251
748	457.794	358.477	0	0	2732.5	0.799999	0.847484	1523020161283
749	460.986	359.894	0	0	2737.5	0.894914	0.856069	1523020161316
750	463.607	361.003	0	0	2729.5	0.816807	0.846554	1523020161347
751	465.589	361.862	0	0	2734	0.823309	0.859994	1523020161379
752	467.778	362.731	0	0	2723.5	0.866917	0.858776	1523020161411
753	470.594	363.841	0	0	2718.5	0.915398	0.857199	1523020161458
754	473.763	365.094	0	0	2729	0.800052	0.868577	1523020161491
755	477.437	366.56	0	0	2732.5	0.816036	0.847484	1523020161523
756	480.863	367.735	0	0	2742	0.809987	0.845501	1523020161554
757	483.963	368.84	0	0	2739	0.773048	0.821392	1523020161587
758	486.675	369.798	0	0	2732	0.839172	0.835544	1523020161618
759	488.611	370.449	0	0	2736	0.750294	0.853532	1523020161770
760	500.889	374.016	0	0	2747	0.805545	0.84417	1523020161784
761	504.405	375.057	0	0	2746	0.746281	0.839826	1523020161826
762	507.885	375.957	0	0	2735.5	0.827367	0.831799	1523020161858
763	510.781	376.845	0	0	2742.5	0.736497	0.789373	1523020161890
764	513.006	377.464	0	0	2743.5	0.728259	0.850896	1523020161922
765	515.744	378.106	0	0	2748	0.756597	0.840438	1523020161954
766	518.965	378.976	0	0	2749.5	0.734052	0.795078	1523020161986
767	522.462	379.814	0	0	2751.5	0.741343	0.813854	1523020162018
768	525.989	380.617	0	0	2751	0.700007	0.827764	1523020162050
769	529.725	381.105	0	0	2760.5	0.707961	0.813803	1523020162083
770	533.228	381.647	0	0	2770	0.729634	0.805528	1523020162115
771	536.191	382.046	0	0	2762	0.674585	0.812335	1523020162163
772	538.307	382.392	0	0	2754	0.619078	0.794528	1523020162195
773	541.057	382.76	0	0	2760.5	0.69517	0.823121	1523020162227
774	544.007	383.139	0	0	2764.5	0.667162	0.802055	1523020162259
775	547.771	383.399	0	0	2759	0.66197	0.811452	1523020162291
776	551.257	383.735	0	0	2767	0.709885	0.823112	1523020162323
777	554.376	383.884	0	0	2764.5	0.655977	0.799416	1523020162355
778	557.403	383.978	0	0	2767.5	0.624925	0.778995	1523020162387
779	560.561	384.364	0	0	2692.5	0.57504	0.716598	1523020162418
780	562.989	384.353	0	0	2696	0.543686	0.726963	1523020162450
781	566.415	384.236	0	0	2709	0.520521	0.711693	1523020162483
782	569.923	384.18	0	0	2709	0.571661	0.730469	1523020162531
783	573.418	384.159	0	0	2713.5	0.514586	0.698473	1523020162564
784	577.63	384.082	0	0	2665.5	0.565282	0.807783	1523020162595
785	581.055	383.727	0	0	2678	0.541032	0.683574	1523020162627
786	584.316	383.523	0	0	2650	0.573788	0.830716	1523020162659
787	586.416	383.077	0	0	2671	0.584679	0.733759	1523020162691
788	587.986	382.864	0	0	2676.5	0.40847	0.611798	1523020162723
789	589.129	382.618	0	0	2697.5	0.362405	0.70489	1523020162754
790	590.144	382.475	0	0	2689	0.361634	0.664299	1523020162787
791	592.325	381.802	0	0	2685	0.326446	0.705388	1523020162819
792	594.879	381.028	0	0	2659	0.289574	0.636878	1523020162850
793	597.092	379.753	0	0	2693	0.273873	0.77693	1523020162898
794	598.999	378.584	0	0	2720	0.28621	0.714583	1523020162932
795	600.872	377.869	0	0	2661	0.345859	0.795332	1523020162963
796	601.65	377.361	0	0	2681	0.259066	0.646014	1523020162995
797	603.168	376.248	0	0	2687.5	0.245738	0.639631	1523020163027
798	605.307	375.049	0	0	2669	0.209032	0.65454	1523020163059
799	607.132	373.78	0	0	2672	0.206985	0.691453	1523020163090
800	608.618	372.489	0	0	2662	0.227742	0.728945	1523020163122
818	608.099	326.065	0	0	2526.5	-0.404814	0.703335	1523020163731
819	605.645	322.092	0	0	2535	-0.480736	0.794666	1523020163763
820	602.859	318.78	0	0	2541	-0.467774	0.730672	1523020163794
821	600.406	316.097	0	0	2521.5	-0.607047	0.818105	1523020163826
822	597.961	313.444	0	0	2510.5	-0.623221	0.794342	1523020163859
823	594.892	310.244	0	0	2520	-0.644799	0.792679	1523020163891
824	591.329	307.036	0	0	2549	-0.616334	0.727196	1523020163922
825	588.265	304.291	0	0	2558	-0.626412	0.818144	1523020163955
826	585.589	302.048	0	0	2560.5	-0.653312	0.840741	1523020164003
827	583.245	300.306	0	0	2534	-0.729834	0.851454	1523020164035
828	580.558	298.438	0	0	2528	2.35172	0.832133	1523020164066
829	577.304	295.908	0	0	2529.5	2.2969	0.830562	1523020164099
830	573.994	293.648	0	0	2546.5	2.34953	0.846252	1523020164132
831	570.784	291.387	0	0	2559.5	2.34381	0.840413	1523020164164
832	567.886	289.732	0	0	2562	-0.768511	0.819423	1523020164194
833	565.941	288.318	0	0	2530	2.27611	0.845859	1523020164227
834	563.125	286.49	0	0	2545.5	2.23537	0.825892	1523020164259
835	560.199	284.677	0	0	2541.5	2.25678	0.817694	1523020164290
836	556.978	282.79	0	0	2547.5	2.23138	0.819624	1523020164323
837	553.361	280.545	0	0	2554	2.25602	0.843653	1523020164370
838	549.949	278.443	0	0	2582.5	2.27732	0.855194	1523020164403
839	546.927	276.744	0	0	2602	-0.74822	0.849273	1523020164434
840	544.063	275.449	0	0	2660.5	-0.50236	0.799746	1523020164467
841	541.18	274.009	0	0	2739	-0.117642	0.781401	1523020164499
842	539.215	272.917	0	0	2735.5	-0.127317	0.776063	1523020164532
843	536.279	271.282	0	0	2723	-0.0785225	0.785585	1523020164563
844	533.012	269.187	0	0	2732.5	-0.146269	0.77269	1523020164594
845	529.84	267.429	0	0	2739.5	-0.0729698	0.754287	1523020164626
846	527.084	265.86	0	0	2718	-0.135095	0.611336	1523020164658
847	524.24	264.446	0	0	2753.5	-0.0704593	0.772543	1523020164690
848	522.136	263.378	0	0	2750	-0.0329053	0.761349	1523020164738
849	519.94	262.333	0	0	2724	-0.153568	0.780729	1523020164770
850	516.95	260.594	0	0	2737.5	-0.109771	0.745535	1523020164802
851	514.044	259.184	0	0	2735.5	-0.140077	0.803759	1523020164834
852	510.722	257.262	0	0	2739	-0.126162	0.744261	1523020164866
853	507.395	255.516	0	0	2753.5	-0.0534014	0.766528	1523020164899
854	504.63	254.078	0	0	2741.5	-0.0587837	0.777765	1523020164931
855	501.771	252.54	0	0	2749	0.0138053	0.796788	1523020164968
856	499.313	251.302	0	0	2752.5	-0.0546247	0.780886	1523020164997
857	496.783	249.847	0	0	2753	-0.0019411	0.822829	1523020165027
858	493.962	248.345	0	0	2749.5	-0.0746714	0.77142	1523020165075
859	490.912	246.512	0	0	2741.5	-0.102261	0.777765	1523020165107
860	487.853	244.772	0	0	2756	-0.0300938	0.830424	1523020165139
861	484.972	243.202	0	0	2754.5	-0.00610662	0.838749	1523020165171
862	482.294	241.743	0	0	2750.5	-0.0663279	0.795367	1523020165203
863	479.514	240.302	0	0	2743	-0.101508	0.817102	1523020165235
864	477.009	239.06	0	0	2746.5	0.0197747	0.85595	1523020165267
865	474.837	237.869	0	0	2755	0.0478816	0.846628	1523020165299
866	472.349	236.37	0	0	2743	-0.0123028	0.836075	1523020165332
867	469.279	234.8	0	0	2754	-0.0780011	0.846321	1523020165364
868	466.387	233.182	0	0	2746	-0.0197029	0.830199	1523020165395
869	463.046	231.341	0	0	2739	-0.125341	0.800246	1523020165442
870	459.99	229.615	0	0	2743.5	-0.113064	0.834231	1523020165474
871	457.115	228.244	0	0	2735.5	-0.168133	0.810239	1523020165507
872	454.275	226.806	0	0	2733.5	-0.143901	0.835174	1523020165538
873	451.778	225.573	0	0	2745.5	-0.002619	0.855638	1523020165570
874	449.517	224.491	0	0	2746.5	-0.0518016	0.848929	1523020165602
875	446.784	223.086	0	0	2741.5	-0.131205	0.854391	1523020165634
876	444.105	221.637	0	0	2742	-0.157449	0.845501	1523020165666
877	441.384	220.262	0	0	2743	-0.0156482	0.847002	1523020165699
878	438.415	218.714	0	0	2740.5	-0.146926	0.847074	1523020165732
879	435.56	217.259	0	0	2738	-0.151966	0.848342	1523020165763
880	432.864	215.877	0	0	2725	-0.154229	0.732452	1523020165810
881	430.117	214.359	0	0	2730.5	-0.208267	0.868175	1523020165842
882	427.78	213.197	0	0	2729	-0.257864	0.776008	1523020165874
883	425.747	212.216	0	0	2738	-0.171257	0.865451	1523020165906
884	423.22	211.052	0	0	2723	-0.101355	0.867909	1523020165938
885	420.509	209.57	0	0	2740	-0.114027	0.855992	1523020165970
886	417.685	208.202	0	0	2735.5	-0.19408	0.852521	1523020166002
887	414.731	206.705	0	0	2734	-0.21497	0.864187	1523020166034
888	411.609	204.923	0	0	2733	-0.27525	0.856735	1523020166066
889	409.073	203.515	0	0	2718	-0.3517	0.809655	1523020166098
890	406.504	202.339	0	0	2724	-0.215488	0.850993	1523020166131
891	403.986	201.054	0	0	2728	-0.278027	0.855167	1523020166178
892	401.451	199.743	0	0	2733	-0.200628	0.839868	1523020166211
893	398.475	198.327	0	0	2727	-0.207673	0.857792	1523020166243
894	395.766	196.714	0	0	2722	-0.270842	0.826876	1523020166275
895	392.835	195.229	0	0	2729.5	-0.236831	0.864868	1523020166307
896	390.051	193.608	0	0	2724.5	-0.274223	0.863284	1523020166339
897	387.047	191.917	0	0	2729.5	-0.31864	0.860668	1523020166371
898	383.977	190.181	0	0	2723	-0.438929	0.863681	1523020166403
899	381.187	188.779	0	0	2716	-0.50579	0.868678	1523020166435
900	378.761	187.565	0	0	2721.5	-0.315648	0.872573	1523020166466
901	376.106	186.288	0	0	2724	-0.354558	0.863998	1523020166498
902	373.241	184.833	0	0	2714.5	-0.359893	0.855938	1523020166547
903	370.111	183.147	0	0	2722.5	-0.393957	0.865632	1523020166580
904	367.219	181.478	0	0	2706	-0.44412	0.83157	1523020166611
905	363.741	179.488	0	0	2701.5	-0.563481	0.841925	1523020166643
906	360.548	177.708	0	0	2702.5	2.25132	0.852154	1523020166675
907	357.734	176.152	0	0	2704	2.34602	0.840671	1523020166707
908	355.266	174.861	0	0	2696.5	2.18959	0.843247	1523020166739
909	352.765	173.734	0	0	2727.5	-0.489799	0.867222	1523020166771
910	350.181	172.342	0	0	2709	-0.60415	0.832492	1523020166803
911	347.01	170.667	0	0	2709	2.32922	0.842225	1523020166835
912	343.874	168.897	0	0	2712.5	-0.753257	0.838419	1523020166867
913	340.835	167.3	0	0	2708	-0.783316	0.841915	1523020166914
914	337.758	165.783	0	0	2705	2.26156	0.831263	1523020166947
915	334.652	164.093	0	0	2696.5	2.12132	0.853193	1523020166980
916	331.573	162.475	0	0	2704.5	2.05303	0.870137	1523020167011
917	328.92	161.308	0	0	2714.5	2.05682	0.883804	1523020167043
918	327.016	160.49	0	0	2711.5	2.08048	0.865119	1523020167074
919	325.165	159.593	0	0	2714	2.03352	0.871052	1523020167106
920	322.334	158.258	0	0	2720	2.07638	0.85266	1523020167138
921	319.281	156.79	0	0	2708.5	2.09303	0.881851	1523020167170
922	316.069	155.275	0	0	2710	2.01896	0.869769	1523020167202
923	312.725	153.792	0	0	2720	2.13847	0.862729	1523020167234
924	309.354	152.242	0	0	2720.5	2.0994	0.885758	1523020167282
925	306.413	151.08	0	0	2722.5	1.95199	0.878978	1523020167315
926	304.128	150.206	0	0	2719.5	2.00371	0.867671	1523020167348
927	301.409	149.11	0	0	2728.5	1.96373	0.870543	1523020167380
928	298.266	147.681	0	0	2720.5	2.04693	0.878333	1523020167411
929	295.172	146.246	0	0	2730	1.9569	0.876188	1523020167443
930	291.543	144.63	0	0	2723.5	1.94319	0.868948	1523020167474
931	288.386	143.254	0	0	2729.5	1.93756	0.870862	1523020167506
932	285.089	142.029	0	0	2732.5	1.79079	0.879145	1523020167538
933	282.145	140.94	0	0	2736.5	1.81927	0.890967	1523020167570
934	279.794	140.028	0	0	2732	1.87401	0.866535	1523020167602
935	277.072	138.971	0	0	2732.5	1.86488	0.889665	1523020167650
936	273.915	137.831	0	0	2740.5	1.74938	0.874372	1523020167683
937	271.115	136.879	0	0	2734.5	1.79845	0.890316	1523020167715
938	268.425	135.917	0	0	2739.5	1.63231	0.884467	1523020167748
939	265.36	134.737	0	0	2742	1.61743	0.880039	1523020167779
940	262.21	133.531	0	0	2750	1.60036	0.882606	1523020167811
941	259.371	132.401	0	0	2755	1.52704	0.884211	1523020167843
942	256.746	131.359	0	0	2756	1.53137	0.866915	1523020167875
943	254.321	130.519	0	0	2764	1.55613	0.876685	1523020167907
944	251.339	129.448	0	0	2762.5	1.49023	0.871073	1523020167939
945	248.184	128.451	0	0	2756	1.42265	0.884532	1523020167986
946	244.842	127.27	0	0	2761	1.33874	0.878762	1523020168019
947	241.436	126.161	0	0	2756.5	1.3393	0.886867	1523020168051
948	237.936	125.04	0	0	2764	1.28756	0.873669	1523020168083
949	234.331	123.896	0	0	2777.5	1.3367	0.875803	1523020168115
950	231.184	122.83	0	0	2780	1.29214	0.871468	1523020168148
951	228.273	121.942	0	0	2779	1.2678	0.871155	1523020168180
952	222.255	120.045	0	0	2775.5	1.21312	0.875172	1523020168243
953	219.599	119.284	0	0	2781	1.16837	0.874778	1523020168274
954	216.4	118.3	0	0	2783	1.17649	0.872409	1523020168307
955	213.87	117.469	0	0	2790.5	1.08709	0.879902	1523020168354
956	211.48	116.595	0	0	2791	1.17592	0.867719	1523020168386
957	208.919	115.716	0	0	2798	1.15503	0.877111	1523020168422
958	206.285	114.787	0	0	2792	1.08583	0.87523	1523020168450
959	203.658	113.915	0	0	2799	1.00384	0.870206	1523020168484
960	200.987	112.843	0	0	2797	1.08233	0.876797	1523020168514
961	197.955	111.647	0	0	2801	1.07889	0.878051	1523020168547
962	195.088	110.59	0	0	2810.5	1.02873	0.886209	1523020168579
963	191.68	109.345	0	0	2812.5	0.964344	0.869329	1523020168610
964	188.303	107.926	0	0	2820.5	0.974179	0.874777	1523020168642
965	185.21	106.598	0	0	2827	0.963515	0.878912	1523020168674
966	181.981	105.422	0	0	2835.5	0.879136	0.869279	1523020168722
967	178.946	104.128	0	0	2847.5	0.945281	0.851909	1523020168755
968	176.589	103.194	0	0	2836.5	0.935085	0.86251	1523020168786
969	174.098	102.211	0	0	2846	0.928792	0.860432	1523020168819
970	171.302	101.151	0	0	2842	0.946515	0.859223	1523020168851
971	168.496	100.007	0	0	2846.5	0.911145	0.865551	1523020168882
972	166.045	99.0219	0	0	2859	0.895871	0.857379	1523020168914
973	163.257	97.9149	0	0	2849.5	0.941045	0.849659	1523020168948
974	160.558	96.9624	0	0	2866	0.869968	0.859478	1523020168980
975	157.666	95.8879	0	0	2876	0.870345	0.852686	1523020169011
976	155.04	94.8454	0	0	2867.5	0.843249	0.848165	1523020169042
977	152.555	93.976	0	0	2875.5	0.827049	0.857411	1523020169090
978	149.678	92.9873	0	0	2870.5	0.829749	0.849052	1523020169122
979	146.902	91.8617	0	0	2881.5	0.811983	0.849474	1523020169155
980	144.136	90.7896	0	0	2871.5	0.788018	0.852184	1523020169187
981	141.272	89.8174	0	0	2882.5	0.779298	0.845788	1523020169219
982	138.124	88.4648	0	0	2884	0.785489	0.848216	1523020169251
983	135.055	87.1415	0	0	2891.5	0.781422	0.838901	1523020169283
984	132.597	86.1446	0	0	2901	0.779578	0.843623	1523020169315
985	130.146	85.0429	0	0	2906	0.763218	0.83838	1523020169347
986	127.679	84.043	0	0	2910	0.765821	0.826358	1523020169380
987	125.483	83.0389	0	0	2909.5	0.763238	0.837441	1523020169411
988	122.669	81.8669	0	0	2900	0.774553	0.830045	1523020169458
989	119.622	80.5593	0	0	2907.5	0.777373	0.814655	1523020169490
990	116.225	79.1655	0	0	2920.5	0.737541	0.837852	1523020169522
991	113.118	77.9457	0	0	2926	0.750991	0.828197	1523020169555
992	110.263	77.0165	0	0	2927	0.762695	0.844439	1523020169586
993	107.637	76.1121	0	0	2934	0.70214	0.823968	1523020169618
994	105.095	75.0272	0	0	2933.5	0.742169	0.812919	1523020169650
995	102.489	74.015	0	0	2941.5	0.710821	0.821517	1523020169682
996	100.283	73.0912	0	0	2939.5	0.720726	0.814581	1523020169714
997	97.3314	71.9538	0	0	2943.5	0.713089	0.81569	1523020169746
998	94.3136	70.8257	0	0	2940.5	0.699771	0.839691	1523020169779
999	91.6003	69.7451	0	0	2949.5	0.702215	0.823751	1523020169826
1000	88.8751	68.454	0	0	2944	0.708836	0.805097	1523020169858
1001	86.1468	67.1702	0	0	2951.5	0.690972	0.824309	1523020169890
1002	82.8293	65.6491	0	0	2960.5	0.678898	0.799029	1523020169923
1003	79.9538	64.2956	0	0	2961.5	0.687217	0.805473	1523020169954
1004	77.4078	63.0562	0	0	2962.5	0.693421	0.811993	1523020169986
1005	75.2542	62.0607	0	0	2976.5	0.687261	0.815831	1523020170018
1006	72.7204	61.0235	0	0	2968	0.682138	0.79672	1523020170051
1007	70.0494	59.7754	0	0	2975.5	0.684853	0.803077	1523020170083
1008	67.248	58.5915	0	0	2976.5	0.6951	0.788656	1523020170115
1009	64.4489	57.5208	0	0	2978.5	0.694323	0.810097	1523020170147
1010	61.9444	56.6035	0	0	2989	0.681223	0.804909	1523020170195
1011	59.8303	55.7551	0	0	2982	0.685449	0.785878	1523020170227
1012	57.3283	55.0042	0	0	2982.5	0.664023	0.790245	1523020170259
1013	54.9308	54.2474	0	0	2982.5	0.674245	0.767716	1523020170291
